XNSE/MFRFHXXII25G,(MFRFHXXII25G) Adjusted Stock Prices
XNSE/MFRFHXXII29G,(MFRFHXXII29G) Adjusted Stock Prices
XNSE/MFRFHXXII29D,(MFRFHXXII29D) Adjusted Stock Prices
XNSE/MFRMFFMP1AID,(MFRMFFMP1AID) Adjusted Stock Prices
XNSE/MFRMFFMP1ARG,(MFRMFFMP1ARG) Adjusted Stock Prices
XNSE/MFRMFFMP1AIG,(MFRMFFMP1AIG) Adjusted Stock Prices
XNSE/MFRMFFMP1ARD,(MFRMFFMP1ARD) Adjusted Stock Prices
XNSE/MFRMFINMRDR1,(MFRMFINMRDR1) Adjusted Stock Prices
XNSE/MFRMFXVIII2D,(MFRMFXVIII2D) Adjusted Stock Prices
XNSE/MFRMFFMP2BDP,(MFRMFFMP2BDP) Adjusted Stock Prices
XNSE/MFSBNPPFTP03,(MFSBNPPFTP03) Adjusted Stock Prices
XNSE/MFSBNPPFTP04,(MFSBNPPFTP04) Adjusted Stock Prices
XNSE/MFSBNPPFTP02,(MFSBNPPFTP02) Adjusted Stock Prices
XNSE/MFSBNPPFTP07,(MFSBNPPFTP07) Adjusted Stock Prices
XNSE/MFSBNPPFTP08,(MFSBNPPFTP08) Adjusted Stock Prices
XNSE/MFSDF13M10RG,(MFSDF13M10RG) Adjusted Stock Prices
XNSE/MFSBNPPFTP11,(MFSBNPPFTP11) Adjusted Stock Prices
XNSE/MFSBNPPFTP01,(MFSBNPPFTP01) Adjusted Stock Prices
XNSE/MFSBNPPFTP12,(MFSBNPPFTP12) Adjusted Stock Prices
XNSE/MFSDF370D5G,SBI DF S 370 D 5 GO (MFSDF370D5G) Adjusted Stock Prices
XNSE/MFSCPOF115,(MFSCPOF115) Adjusted Stock Prices
XNSE/MFSDF13M10RD,(MFSDF13M10RD) Adjusted Stock Prices
XNSE/MFSDFS13M9ID,(MFSDFS13M9ID) Adjusted Stock Prices
XNSE/MFSDF370D8G,(MFSDF370D8G) Adjusted Stock Prices
XNSE/MFSDFS13M9RD,(MFSDFS13M9RD) Adjusted Stock Prices
XNSE/MFSFTP23,(MFSFTP23) Adjusted Stock Prices
XNSE/MFSFTP24,(MFSFTP24) Adjusted Stock Prices
XNSE/MFSDFS13M9IG,(MFSDFS13M9IG) Adjusted Stock Prices
XNSE/MFSFTP26,(MFSFTP26) Adjusted Stock Prices
XNSE/MFSFTP25,(MFSFTP25) Adjusted Stock Prices
XNSE/MFSDFS13M9RG,(MFSDFS13M9RG) Adjusted Stock Prices
XNSE/MFSFTP28,(MFSFTP28) Adjusted Stock Prices
XNSE/MFSFTP29,(MFSFTP29) Adjusted Stock Prices
XNSE/MFSFTP27,(MFSFTP27) Adjusted Stock Prices
XNSE/MFSFTP32,(MFSFTP32) Adjusted Stock Prices
XNSE/MFSFTP30,(MFSFTP30) Adjusted Stock Prices
XNSE/MFSFTP33,(MFSFTP33) Adjusted Stock Prices
XNSE/MFSFTP35,(MFSFTP35) Adjusted Stock Prices
XNSE/MFSFTP34,(MFSFTP34) Adjusted Stock Prices
XNSE/MFSFTP36,(MFSFTP36) Adjusted Stock Prices
XNSE/MFSFTP37,(MFSFTP37) Adjusted Stock Prices
XNSE/MFSFTP46,(MFSFTP46) Adjusted Stock Prices
XNSE/MFSFTP82,(MFSFTP82) Adjusted Stock Prices
XNSE/MFSFTP47,(MFSFTP47) Adjusted Stock Prices
XNSE/MFSFTP89,(MFSFTP89) Adjusted Stock Prices
XNSE/MFSFTP83,(MFSFTP83) Adjusted Stock Prices
XNSE/MFTMF370S2IG,(MFTMF370S2IG) Adjusted Stock Prices
XNSE/MFSFTP93,(MFSFTP93) Adjusted Stock Prices
XNSE/MFSFTP92,(MFSFTP92) Adjusted Stock Prices
XNSE/MFTMF370S2RG,(MFTMF370S2RG) Adjusted Stock Prices
XNSE/MFTMF370S2RD,(MFTMF370S2RD) Adjusted Stock Prices
XNSE/MFUFIQIPIPVI,UTI-FIIF II-QIP- VI-IDP (MFUFIQIPIPVI) Adjusted Stock Prices
XNSE/MFUFTDQR16P6,(MFUFTDQR16P6) Adjusted Stock Prices
XNSE/MFUFTFQP16P3,(MFUFTFQP16P3) Adjusted Stock Prices
XNSE/MFUFTFMD16P6,(MFUFTFMD16P6) Adjusted Stock Prices
XNSE/MFUFTI5_10DP,(MFUFTI5-10DP) Adjusted Stock Prices
XNSE/MFUFTI5_10DR,(MFUFTI5-10DR) Adjusted Stock Prices
XNSE/MFUFTI5_10GP,(MFUFTI5-10GP) Adjusted Stock Prices
XNSE/MFUFTIFGVII2,UTIMF-FTIF SVII-II -GO (MFUFTIFGVII2) Adjusted Stock Prices
XNSE/MFUFTIFGS9P2,UTIMF-FTIF SIX-II-GP (MFUFTIFGS9P2) Adjusted Stock Prices
XNSE/MFUTFDAP25P6,(MFUTFDAP25P6) Adjusted Stock Prices
XNSE/MFUTFRQP25P5,(MFUTFRQP25P5) Adjusted Stock Prices
XNSE/MFUTYP0112RG,(MFUTYP0112RG) Adjusted Stock Prices
XNSE/MFUTYP0309IG,(MFUTYP0309IG) Adjusted Stock Prices
XNSE/MFUTYP0309RD,(MFUTYP0309RD) Adjusted Stock Prices
XNSE/MFUTYP0909ID,(MFUTYP0909ID) Adjusted Stock Prices
XNSE/MFUTYP0309RR,(MFUTYP0309RR) Adjusted Stock Prices
XNSE/MFUTYP0909RG,UTI FMP YFMP0909 REG GROW (MFUTYP0909RG) Adjusted Stock Prices
XNSE/MFUTFIAIPIGI,(MFUTFIAIPIGI) Adjusted Stock Prices
XNSE/MGOLD_1,(MGOLD) Adjusted Stock Prices
XNSE/MFUTYP0309RG,(MFUTYP0309RG) Adjusted Stock Prices
XNSE/MIICICI,ICICI0398-Multi-3-4T-08 (MIICICI) Adjusted Stock Prices
XNSE/MFUTYP0909IG,(MFUTYP0909IG) Adjusted Stock Prices
XNSE/MIMINDAIND,(MIMINDAIND) Adjusted Stock Prices
XNSE/N1ARSBONDS,6.60% TAX FREE ARS BOND (N1ARSBONDS) Adjusted Stock Prices
XNSE/N1ASTRAZEN,8% NON-CONV BONUS DEB. (N1ASTRAZEN) Adjusted Stock Prices
XNSE/N1BAJAUTOFIN,6% NON CONVERT. DEB. (N1BAJAUTOFIN) Adjusted Stock Prices
XNSE/N1ICIBK0305,(N1ICIBK0305) Adjusted Stock Prices
XNSE/N1BAJAUTOFIN_1,(N1BAJAUTOFIN) Adjusted Stock Prices
XNSE/N1ICIBK0405,(N1ICIBK0405) Adjusted Stock Prices
XNSE/N1IDBI0405,(N1IDBI0405) Adjusted Stock Prices
XNSE/N1ICIBK0405A,TSB-I-5.80%-5T-2010 (N1ICIBK0405A) Adjusted Stock Prices
XNSE/N1HUDCO,HUDCO 15% BOND DEPO SETT (N1HUDCO) Adjusted Stock Prices
XNSE/N1ICIBK0405A_1,(N1ICIBK0405A) Adjusted Stock Prices
XNSE/N1US64BONDS,6.75% US64 TAX FREE BONDS (N1US64BONDS) Adjusted Stock Prices
XNSE/N1L_TINFRA,(N1L&TINFRA) Adjusted Stock Prices
XNSE/N2ICIBK0305,(N2ICIBK0305) Adjusted Stock Prices
XNSE/N1KBJNLBONDS,(N1KBJNLBONDS) Adjusted Stock Prices
XNSE/N2ICIBK0405A,(N2ICIBK0405A) Adjusted Stock Prices
XNSE/N2ICIBK1107,(N2ICIBK1107) Adjusted Stock Prices
XNSE/N2L_TINFRA,(N2L&TINFRA) Adjusted Stock Prices
XNSE/N2STATACAP,(N2sTATACAP) Adjusted Stock Prices
XNSE/N8ICICI0301,(N8ICICI0301) Adjusted Stock Prices
XNSE/N3L_TINFRA,(N3L&TINFRA) Adjusted Stock Prices
XNSE/N4L_TINFRA,(N4L&TINFRA) Adjusted Stock Prices
XNSE/N8ICICI0101,(N8ICICI0101) Adjusted Stock Prices
XNSE/N8ICICI1100,(N8ICICI1100) Adjusted Stock Prices
XNSE/N8ICICI1200,(N8ICICI1200) Adjusted Stock Prices
XNSE/N8IDBI0300,(N8IDBI0300) Adjusted Stock Prices
XNSE/N9ICICI0301,(N9ICICI0301) Adjusted Stock Prices
XNSE/N9ICICI0901,(N9ICICI0901) Adjusted Stock Prices
XNSE/N9ICICI1100,(N9ICICI1100) Adjusted Stock Prices
XNSE/NAICICI0199,(NAICICI0199) Adjusted Stock Prices
XNSE/NAICICI0101,(NAICICI0101) Adjusted Stock Prices
XNSE/NAICICI0402,(NAICICI0402) Adjusted Stock Prices
XNSE/N9ICICI1000,(N9ICICI1000) Adjusted Stock Prices
XNSE/NAICICI1000,(NAICICI1000) Adjusted Stock Prices
XNSE/NAICICI1098,(NAICICI1098) Adjusted Stock Prices
XNSE/NAICICI0301,(NAICICI0301) Adjusted Stock Prices
XNSE/NAICICI1100,(NAICICI1100) Adjusted Stock Prices
XNSE/NAICICI1298,(NAICICI1298) Adjusted Stock Prices
XNSE/NAICICI1101,(NAICICI1101) Adjusted Stock Prices
XNSE/NAICICI1200,(NAICICI1200) Adjusted Stock Prices
XNSE/NBICICI0101,(NBICICI0101) Adjusted Stock Prices
XNSE/NBICICI0199,(NBICICI0199) Adjusted Stock Prices
XNSE/NBICICI1000,(NBICICI1000) Adjusted Stock Prices
XNSE/NBICICI0999,ICICI0999-MULTI-2-5.4T-18 (NBICICI0999) Adjusted Stock Prices
XNSE/NBICICI0901,(NBICICI0901) Adjusted Stock Prices
XNSE/NBICICI1101,(NBICICI1101) Adjusted Stock Prices
XNSE/NBICICI0301,(NBICICI0301) Adjusted Stock Prices
XNSE/NBICICI1298,(NBICICI1298) Adjusted Stock Prices
XNSE/NCICICI0101,(NCICICI0101) Adjusted Stock Prices
XNSE/NCICICI0301,(NCICICI0301) Adjusted Stock Prices
XNSE/NKSRTRANSFIN,(NKSRTRANSFIN) Adjusted Stock Prices
XNSE/NCICICI1101,(NCICICI1101) Adjusted Stock Prices
XNSE/P1THOMASCOOK,(P1THOMASCOOK) Adjusted Stock Prices
XNSE/O2HIMACHLFUT,(O2HIMACHLFUT) Adjusted Stock Prices
XNSE/O3SKUMARSYNF,(O3SKUMARSYNF) Adjusted Stock Prices
XNSE/Q1UPL_1,5% OCPS - UPL (Q1UPL) Adjusted Stock Prices
XNSE/Q2UPL_1,(Q2UPL) Adjusted Stock Prices
XNSE/P2ZEEL_1,ZEE ENTERTAINMENT ENT LTD (P2ZEEL) Adjusted Stock Prices
XNSE/Q1RSWM_2,(Q1RSWM) Adjusted Stock Prices
XNSE/Q1RSWM_1,12.00% OCRPS - RSWM (Q1RSWM) Adjusted Stock Prices
XNSE/QGOLDHALF_1,(QGOLDHALF) Adjusted Stock Prices
XNSE/RELGOLD_1,(RELGOLD) Adjusted Stock Prices
XNSE/RELIGAREGO,(RELIGAREGO) Adjusted Stock Prices
XNSE/SBIGETS,(SBIGETS) Adjusted Stock Prices
XNSE/SMACEINTEG_1,Ace Integrated Solutions Ltd. (SMACEINTEG) Adjusted Stock Prices
XNSE/SMAGROPHOS_1,AGRO PHOS INDIA LIMITED (SMAGROPHOS) Adjusted Stock Prices
XNSE/SMACCORD_1,Accord Synergy Ltd (SMACCORD) Adjusted Stock Prices
XNSE/SMAHIMSA_1,AHIMSA INDUSTRIES LTD. (SMAHIMSA) Adjusted Stock Prices
XNSE/RERDAVIIPADG,(RERDAVIIPADG) Adjusted Stock Prices
XNSE/SMAIRAN_1,AIRAN LIMITED (SMAIRAN) Adjusted Stock Prices
XNSE/SMARTNIRMAN_1,ART NIRMAN LIMITED (SMARTNIRMAN) Adjusted Stock Prices
XNSE/SMBANSAL_1,Bansal Multiflex Ltd. (SMBANSAL) Adjusted Stock Prices
XNSE/SMBOHRA_1,BOHRA INDUSTRIES LIMITED (SMBOHRA) Adjusted Stock Prices
XNSE/SMAURDIS_1,AURANGABAD DISTILLERY LTD (SMAURDIS) Adjusted Stock Prices
XNSE/SMAVSL_1,AVSL INDUSTRIES LIMITED (SMAVSL) Adjusted Stock Prices
XNSE/SMCKPPRODUCT_1,CKP PRODUCTS LIMITED (SMCKPPRODUCT) Adjusted Stock Prices
XNSE/SMCROWN_1,CROWN LIFTERS LTD. (SMCROWN) Adjusted Stock Prices
XNSE/SMDEVIT_1,DEV INFO TECHNOLOGY LTD (SMDEVIT) Adjusted Stock Prices
XNSE/SMEIFFL_1,EURO (I) FRESH FOODS LTD (SMEIFFL) Adjusted Stock Prices
XNSE/SMFOURTHDIM_1,FOURTH DIMEN. SOLUT. LTD (SMFOURTHDIM) Adjusted Stock Prices
XNSE/SMGICL_1,GLOBE INTL CARRIERS LTD (SMGICL) Adjusted Stock Prices
XNSE/SMGRETEX_1,GRETEX INDUSTRIES LTD. (SMGRETEX) Adjusted Stock Prices
XNSE/SMGLOBE_1,GLOBE TEXTILES (I) LTD. (SMGLOBE) Adjusted Stock Prices
XNSE/SMFOCUS_1,FOCUS LIGHTG & FIXTRS LTD (SMFOCUS) Adjusted Stock Prices
XNSE/SMHECPROJECT_1,HEC INFRA PROJECTS LTD. (SMHECPROJECT) Adjusted Stock Prices
XNSE/SMKKVAPOW_1,KKV AGRO POWERS LTD. (SMKKVAPOW) Adjusted Stock Prices
XNSE/SMHUSYSLTD_1,HUSYS CONSULTING LTD. (SMHUSYSLTD) Adjusted Stock Prices
XNSE/SMINFOBEAN_1,INFOBEANS TECHNO. LTD. (SMINFOBEAN) Adjusted Stock Prices
XNSE/SMJALAN_1,JALAN TRANSOLU. INDIA LTD (SMJALAN) Adjusted Stock Prices
XNSE/SMLIBAS_1,LIBAS DESIGNS LIMITED (SMLIBAS) Adjusted Stock Prices
XNSE/SMLAXMICOT_1,LAXMI COTSPIN LIMITED (SMLAXMICOT) Adjusted Stock Prices
XNSE/SMMAHESHWARI_1,MAHESHWARI LOGISTICS LTD. (SMMAHESHWARI) Adjusted Stock Prices
XNSE/SMMBAPL_1,MADHYA BHARAT AGRO PROD L (SMMBAPL) Adjusted Stock Prices
XNSE/SMMCL_1,MADHAV COPPER LIMITED (SMMCL) Adjusted Stock Prices
XNSE/SMKRISHANA_1,KRISHANA PHOSCHEM LIMITED (SMKRISHANA) Adjusted Stock Prices
XNSE/SMNANDANI_1,NANDANI CREATION LIMITED (SMNANDANI) Adjusted Stock Prices
XNSE/SMNITIRAJ_1,NITIRAJ ENGINEERS LTD (SMNITIRAJ) Adjusted Stock Prices
XNSE/SMPERFECT_1,PERFECT INFRAENGINEER LTD (SMPERFECT) Adjusted Stock Prices
XNSE/SMPROLIFE_1,PROLIFE INDUSTRIES LTD (SMPROLIFE) Adjusted Stock Prices
XNSE/SMSANGINITA_1,SANGINITA CHEMICALS LTD (SMSANGINITA) Adjusted Stock Prices
XNSE/SMSHRENIK_1,Shrenik Ltd (SMSHRENIK) Adjusted Stock Prices
XNSE/SMSAKAR_1,SAKAR HEALTHCARE LTD. (SMSAKAR) Adjusted Stock Prices
XNSE/SMSHAIVAL_1,SHAIVAL REALITY LIMITED (SMSHAIVAL) Adjusted Stock Prices
XNSE/SMSRIRAM_1,SHRI RAM SWITCHGEARS LTD (SMSRIRAM) Adjusted Stock Prices
XNSE/SMSIIL_1,SUPREME (INDIA) IMPEX LTD (SMSIIL) Adjusted Stock Prices
XNSE/SMTRANSWIND_1,Transwind Infrastructures Ltd. (SMTRANSWIND) Adjusted Stock Prices
XNSE/SMUNITEDPOLY_1,UNITED POLYFAB GUJ. LTD. (SMUNITEDPOLY) Adjusted Stock Prices
XNSE/SMVSCL_1,VADIVARHE SPCLTY CHEM LTD (SMVSCL) Adjusted Stock Prices
XNSE/UTUTIDAPXX16,(UTUTIDAPXX16) Adjusted Stock Prices
XNSE/SMZOTA_1,ZOTA HEALTH CARE LIMITED (SMZOTA) Adjusted Stock Prices
XNSE/W2HDFC_1,HOUSING DEVELOPMENT FINAN (W2HDFC) Adjusted Stock Prices
XNSE/UXICICI,ICICI-MULTI-3-3000-2009 (UXICICI) Adjusted Stock Prices
XNSE/UZICICI,ICICI-MULTI-5-3000-2020 (UZICICI) Adjusted Stock Prices
XNSE/SMSTEELCITY_1,STEEL CITY SECURITIES LTD (SMSTEELCITY) Adjusted Stock Prices
XNSE/UYICICI,ICICI-MULTI-4-3000-2015 (UYICICI) Adjusted Stock Prices
XNSE/MFIPRU2599,ICICI Prudential Asset Management Company Ltd. (MFIPRU2599) Adjusted Stock Prices
XNSE/MFSC3DG,Sundaram Asset Management Company Limited (MFSC3DG) Adjusted Stock Prices
XNSE/MFMC8RD,Sundaram Asset Management Company Limited (MFMC8RD) Adjusted Stock Prices
XNSE/COCHINSHIP,Cochin Shipyard Ltd (EQCOCHINSHIP) Adjusted Stock Prices
XNSE/MFSC3RD,Sundaram Asset Management Company Limited (MFSC3RD) Adjusted Stock Prices
XNSE/SIS,Security & Intelligence Services India Ltd (EQSIS) Adjusted Stock Prices
XNSE/P1VEDL,Vedanta Ltd (P1VEDL) Adjusted Stock Prices
XNSE/BZUBHOLDINGS,(BZUBHOLDINGS) Adjusted Stock Prices
XNSE/BZNET4,(BZNET4) Adjusted Stock Prices
XNSE/ILCCL,(ILCCL) Adjusted Stock Prices
XNSE/MFIPRU2687,ICICI Prudential Asset Management Company Ltd. (MFIPRU2687) Adjusted Stock Prices
XNSE/MFMC8RG,Sundaram Asset Management Company Limited (MFMC8RG) Adjusted Stock Prices
XNSE/MFIPRU2814,ICICI Prudential Asset Management Company Ltd. (MFIPRU2814) Adjusted Stock Prices
XNSE/SMUNIVASTU_1,Univastu India Ltd. (SMUNIVASTU) Adjusted Stock Prices
XNSE/MFCP7RG,Sundaram Asset Management Company Limited (MFCP7RG) Adjusted Stock Prices
XNSE/SMSLIFE,SMS Lifesciences India Ltd. (EQSMSLIFE) Adjusted Stock Prices
XNSE/BZGANGOTRI,(BZGANGOTRI) Adjusted Stock Prices
XNSE/SMVAISHALI,Vaishali Pharma Ltd (SMVAISHALI) Adjusted Stock Prices
XNSE/SMLEXUS,Lexus Granito (India) Ltd. (SMLEXUS) Adjusted Stock Prices
XNSE/SMSERVOTECH,Servotech Power Systems Ltd (SMSERVOTECH) Adjusted Stock Prices
XNSE/SMGEEKAYWIRE,Geekay Wires Ltd. (SMGEEKAYWIRE) Adjusted Stock Prices
XNSE/MFH1309S37RQ,HDFC Asset Management Company Ltd. (MFH1309S37RQ) Adjusted Stock Prices
XNSE/APEX,Apex Frozen Foods Ltd. (EQAPEX) Adjusted Stock Prices
XNSE/ABCAPITAL,Aditya Birla Capital Ltd. (EQABCAPITAL) Adjusted Stock Prices
XNSE/MFWB3DD,Sundaram Asset Management Company Limited (MFWB3DD) Adjusted Stock Prices
XNSE/BZVISUINTL,(BZVISUINTL) Adjusted Stock Prices
XNSE/SMPASHUPATI,Pashupati Cotspin Ltd. (SMPASHUPATI) Adjusted Stock Prices
XNSE/MFCP8RD,Sundaram Asset Management Company Limited (MFCP8RD) Adjusted Stock Prices
XNSE/SMMANAV,Manav Infra Projects Ltd. (SMMANAV) Adjusted Stock Prices
XNSE/DIXON,Dixon Technologies (India) Ltd (EQDIXON) Adjusted Stock Prices
XNSE/BRNL,Bharat Road Network Ltd. (EQBRNL) Adjusted Stock Prices
XNSE/RNAVAL_1,Reliance Naval & Engineering Ltd. (EQRNAVAL) Adjusted Stock Prices
XNSE/LASA,Lasa Supergenerics Ltd. (EQLASA) Adjusted Stock Prices
XNSE/MATRIMONY,Matrimony.com Ltd. (EQMATRIMONY) Adjusted Stock Prices
XNSE/DCAL,Dishman Carbogen Amcis Ltd. (EQDCAL) Adjusted Stock Prices
XNSE/RHFL,Reliance Home Finance Limited (EQRHFL) Adjusted Stock Prices
XNSE/BZGAMMONIND,(BZGAMMONIND) Adjusted Stock Prices
XNSE/CAPACITE,Capacit`e Infraprojects Ltd. (EQCAPACITE) Adjusted Stock Prices
XNSE/BZEDUCOMP,(BZEDUCOMP) Adjusted Stock Prices
XNSE/SMSKML,Sri Krishna Metcom Ltd. (SMSKML) Adjusted Stock Prices
XNSE/SMWORTH,Worth Peripherals Ltd. (SMWORTH) Adjusted Stock Prices
XNSE/MFBSLRIFS3RD,Aditya Birla Sun Life AMC Ltd. (MFBSLRIFS3RD) Adjusted Stock Prices
XNSE/ICICIGI,ICICI Lombard General Insurance Co. Ltd. (EQICICIGI) Adjusted Stock Prices
XNSE/SMMPTODAY,Madhya Pradesh Today Media Ltd. (SMMPTODAY) Adjusted Stock Prices
XNSE/MFHYODG,Sundaram Asset Management Company Limited (MFHYODG) Adjusted Stock Prices
XNSE/BZREIAGROLTD,(BZREIAGROLTD) Adjusted Stock Prices
XNSE/SBILIFE_1,SBI Life Insurance Co. Ltd. (EQSBILIFE) Adjusted Stock Prices
XNSE/SMCADSYS,Cadsys (India) Ltd. (SMCADSYS) Adjusted Stock Prices
XNSE/SMRMDRIP,R M Drip & Sprinklers Systems Ltd. (SMRMDRIP) Adjusted Stock Prices
XNSE/SBILIFE,SBI Life Insurance Co. Ltd. (EQSBILIFE) Adjusted Stock Prices
XNSE/SMAARVI,Aarvi Encon Ltd. (SMAARVI) Adjusted Stock Prices
XNSE/SMDPWIRES,D P Wires Ltd. (SMDPWIRES) Adjusted Stock Prices
XNSE/DIAMONDYD,Prataap Snacks Ltd. (EQDIAMONDYD) Adjusted Stock Prices
XNSE/SMINNOVATIVE,Innovative Tyres & Tubes Ltd. (SMINNOVATIVE) Adjusted Stock Prices
XNSE/SMTIRUPATI,Shree Tirupati Balajee FIBC Ltd. (SMTIRUPATI) Adjusted Stock Prices
XNSE/SMAIROLAM,Airo Lam Ltd. (SMAIROLAM) Adjusted Stock Prices
XNSE/SMRKEC,RKEC Projects Ltd. (SMRKEC) Adjusted Stock Prices
XNSE/SCAPDVR,Stampede Capital Ltd (EQSCAPDVR) Adjusted Stock Prices
XNSE/SMGOLDSTAR_1,Goldstar Power Ltd. (SMGOLDSTAR) Adjusted Stock Prices
XNSE/SMRELIABLE,Reliable Data Services Ltd. (SMRELIABLE) Adjusted Stock Prices
XNSE/SMGOLDSTAR,Goldstar Power Ltd. (SMGOLDSTAR) Adjusted Stock Prices
XNSE/SMJASH,Jash Engineering Ltd. (SMJASH) Adjusted Stock Prices
XNSE/SMBETA,Beta Drugs Ltd. (SMBETA) Adjusted Stock Prices
XNSE/MFUTIFEFRGR4,UTI Asset Management Company Ltd (MFUTIFEFRGR4) Adjusted Stock Prices
XNSE/SMTIRUPATIFL,Tirupati Forge Ltd. (SMTIRUPATIFL) Adjusted Stock Prices
XNSE/SMCMMIPL,CMM Infraprojects Ltd (SMCMMIPL) Adjusted Stock Prices
XNSE/ARENTERP,Rajdarshan Industries Ltd. (EQARENTERP) Adjusted Stock Prices
XNSE/SMOMFURN,Omfurn India Ltd. (SMOMFURN) Adjusted Stock Prices
XNSE/SMMILTON,Milton Industries Ltd. (SMMILTON) Adjusted Stock Prices
XNSE/GODREJAGRO,Godrej Agrovet Limited (EQGODREJAGRO) Adjusted Stock Prices
XNSE/TCPLPACK,TCPL Packaging Ltd (EQTCPLPACK) Adjusted Stock Prices
XNSE/MASFIN,MAS Financial Services Limited (EQMASFIN) Adjusted Stock Prices
XNSE/IEX,Indian Energy Exchange Ltd. (EQIEX) Adjusted Stock Prices
XNSE/SMDPABHUSHAN,D. P. Abhushan Ltd. (SMDPABHUSHAN) Adjusted Stock Prices
XNSE/GICRE,General Insurance Corporation of India (EQGICRE) Adjusted Stock Prices
XNSE/MFM17RD,Sundaram Asset Management Company Limited (MFM17RD) Adjusted Stock Prices
XNSE/MFM17RG,Sundaram Asset Management Company Limited (MFM17RG) Adjusted Stock Prices
XNSE/GBSGBOCT25_2,(GBSGBOCT25) Adjusted Stock Prices
XNSE/GBSGBOCT25IV_2,(GBSGBOCT25IV) Adjusted Stock Prices
XNSE/BZBHARATIDIL,(BZBHARATIDIL) Adjusted Stock Prices
XNSE/BZSERVALL,(BZSERVALL) Adjusted Stock Prices
XNSE/BZSHARONBIO,(BZSHARONBIO) Adjusted Stock Prices
XNSE/BZSHILPI,(BZSHILPI) Adjusted Stock Prices
XNSE/TIINDIA,Tube Investments of India Ltd. (EQTIINDIA) Adjusted Stock Prices
XNSE/RNAM,Reliance Nippon Life Asset Management Ltd. (EQRNAM) Adjusted Stock Prices
XNSE/BZVKSPL,(BZVKSPL) Adjusted Stock Prices
XNSE/BZMALWACOTT,(BZMALWACOTT) Adjusted Stock Prices
XNSE/GBSGBOCT25V,India (GBSGBOCT25V) Adjusted Stock Prices
XNSE/MAHLOG,Mahindra Logistics Ltd. (EQMAHLOG) Adjusted Stock Prices
XNSE/SMSECURCRED,SecUR Credentials Ltd (SMSECURCRED) Adjusted Stock Prices
XNSE/NIACL,New India Assurance Co. Ltd (EQNIACL) Adjusted Stock Prices
XNSE/KHADIM,Khadim India Ltd (EQKHADIM) Adjusted Stock Prices
XNSE/GBSGBNOV25VI,India (GBSGBNOV25VI) Adjusted Stock Prices
XNSE/IFGLEXPOR,IFGL Refractories Ltd (EQIFGLEXPOR) Adjusted Stock Prices
XNSE/GBSGBOCT25_1,India (GBSGBOCT25) Adjusted Stock Prices
XNSE/GBSGBOCT25IV_1,India (GBSGBOCT25IV) Adjusted Stock Prices
XNSE/GBSGBOCT25IV,India (GBSGBOCT25IV) Adjusted Stock Prices
XNSE/GBSGBOCT25,India (GBSGBOCT25) Adjusted Stock Prices
XNSE/5PAISA,5paisa Capital Ltd. (EQ5PAISA) Adjusted Stock Prices
XNSE/GBSGBNOV25,India (GBSGBNOV25) Adjusted Stock Prices
XNSE/HDFCLIFE,HDFC Standard Life Insurance Company Ltd. (EQHDFCLIFE) Adjusted Stock Prices
XNSE/SMAISL,ANI Integrated Services Ltd. (SMAISL) Adjusted Stock Prices
XNSE/BZSOFTTECHGR,(BZSOFTTECHGR) Adjusted Stock Prices
XNSE/MFHEOF1126DD,HDFC Asset Management Company Ltd. (MFHEOF1126DD) Adjusted Stock Prices
XNSE/BKMINDST_1,BKM Industries Ltd. (EQBKMINDST) Adjusted Stock Prices
XNSE/GBSGBNOV258,(GBSGBNOV258) Adjusted Stock Prices
XNSE/SMVERTOZ,Vertoz Advertising Ltd. (SMVERTOZ) Adjusted Stock Prices
XNSE/SMPULZ,Pulz Electronics Ltd. (SMPULZ) Adjusted Stock Prices
XNSE/BHARATIWIN,ICICI Prudential Asset Management Company Ltd. (EQBHARATIWIN) Adjusted Stock Prices
XNSE/GBSGBNOV25IX,India (GBSGBNOV25IX) Adjusted Stock Prices
XNSE/SMSILVERTUC,Silver Touch Technologies Ltd. (SMSILVERTUC) Adjusted Stock Prices
XNSE/MFBSLFEFS3RG,Aditya Birla Sun Life AMC Ltd. (MFBSLFEFS3RG) Adjusted Stock Prices
XNSE/BZSEZAL,(BZSEZAL) Adjusted Stock Prices
XNSE/BZFARMAXIND,(BZFARMAXIND) Adjusted Stock Prices
XNSE/SMZODIAC_1,Zodiac Energy Ltd. (SMZODIAC) Adjusted Stock Prices
XNSE/SMFELIX,Felix Industries Ltd. (SMFELIX) Adjusted Stock Prices
XNSE/GUJRAFFIA,Gujarat Raffia Industries Ltd. (EQGUJRAFFIA) Adjusted Stock Prices
XNSE/MFHEOF1126DG,HDFC Asset Management Company Ltd. (MFHEOF1126DG) Adjusted Stock Prices
XNSE/SMZODIAC,Zodiac Energy Ltd. (SMZODIAC) Adjusted Stock Prices
XNSE/SMICEMAKE,Ice Make Refrigeration Ltd. (SMICEMAKE) Adjusted Stock Prices
XNSE/SMSHRADHA,Shradha Infraprojects (Nagpur) Ltd. (SMSHRADHA) Adjusted Stock Prices
XNSE/DNAMEDIA,Diligent Media Corporation Limited (EQDNAMEDIA) Adjusted Stock Prices
XNSE/GBSGBDEC25,(GBSGBDEC25) Adjusted Stock Prices
XNSE/SMINNOVANA,Innovana Thinklabs Ltd. (SMINNOVANA) Adjusted Stock Prices
